,City,Country,Latitude,Longitude,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1897,Mar Del Plata,Argentina,37.78S,56.95W,20.628000000000004,20.323958333333334,19.572000000000003,16.633124999999996,14.271625,11.803749999999999,10.859541666666667,11.94775,12.777695652173913,14.878565217391307,17.064304347826088,19.057869565217388
1898,Marabá,Brazil,5.63S,48.43W,26.73325000000001,26.747250000000005,26.96716666666667,27.188708333333334,27.72237500000001,27.760666666666665,27.90345833333333,28.65183333333334,28.909913043478255,28.285260869565217,27.837913043478263,27.188478260869562
1899,Maracaibo,Venezuela,10.45N,71.18W,27.070958333333333,27.477625,27.94716666666666,28.11520833333333,28.480208333333337,28.719458333333336,28.720458333333337,28.807458333333333,28.43839130434782,27.676826086956527,27.546391304347825,27.114521739130442
1900,Maracanaú,Brazil,4.02S,39.38W,28.042541666666665,27.679375000000004,27.22125,26.768375000000002,26.96808333333333,26.902625,27.05679166666666,27.755499999999998,28.35365217391304,28.490260869565226,28.736869565217386,28.668260869565216
1901,Maracay,Venezuela,10.45N,67.91W,25.028166666666667,25.36091666666667,26.169875,26.73733333333334,27.280166666666663,27.039000000000005,26.672750000000008,26.848250000000004,26.992217391304347,26.703826086956525,26.344521739130435,25.505913043478266
1902,Maradi,Niger,13.66N,7.43E,21.93041666666667,25.28708333333333,29.526666666666667,32.889624999999995,33.24741666666667,31.432750000000002,28.61979166666667,27.21441666666667,28.369913043478256,28.99013043478261,26.236999999999995,22.740347826086957
1903,Maragheh,Iran,37.78N,46.78E,-3.0947499999999994,-0.8315833333333336,4.070916666666666,9.642249999999999,14.617333333333333,19.88654166666667,23.27379166666667,23.365916666666664,18.747652173913046,12.52195652173913,5.056304347826086,-0.42547826086956514
1904,Marand,Iran,39.38N,45.78E,-3.6725000000000008,-1.17275,4.3925,10.205708333333334,15.152833333333334,20.35125,23.795833333333334,23.805750000000007,18.80391304347826,12.200347826086956,4.5307826086956515,-1.3904347826086956
1905,Marawi,Philippines,7.23N,124.05E,26.29433333333333,26.558833333333325,27.01825,27.322666666666663,27.49679166666667,27.134083333333336,27.015749999999993,27.128874999999997,26.902695652173914,26.701695652173917,26.866391304347832,26.59256521739131
1906,Marbella,Spain,36.17N,3.98W,12.919208333333335,13.129291666666667,14.503583333333337,15.697958333333338,18.569708333333335,21.555374999999998,23.69979166666667,24.52179166666667,22.550782608695652,19.567434782608697,16.112478260869562,13.929478260869569
1907,Mardan,Pakistan,34.56N,72.00E,7.280791666666668,9.333874999999999,13.936791666666664,19.005,25.02433333333333,28.94545833333333,29.276125000000008,27.958541666666665,25.334173913043475,20.204043478260868,14.57304347826087,9.295347826086955
1908,Mariara,Venezuela,10.45N,67.91W,25.028166666666667,25.36091666666667,26.169875,26.73733333333334,27.280166666666663,27.039000000000005,26.672750000000008,26.848250000000004,26.992217391304347,26.703826086956525,26.344521739130435,25.505913043478266
1909,Maringá,Brazil,23.31S,51.55W,25.043041666666667,25.217166666666667,25.005,23.10608333333333,19.62858333333333,18.60483333333333,18.50854166666667,20.456916666666668,21.77226086956522,23.490608695652178,24.391130434782607,25.126565217391303
1910,Marivan,Iran,36.17N,45.75E,0.09295833333333332,2.3308749999999994,7.090875,12.386125,17.688583333333337,23.522166666666667,27.238958333333333,27.044874999999994,22.31847826086957,16.146478260869564,8.49104347826087,2.9046521739130435
1911,Maroua,Cameroon,10.45N,13.91E,24.13766666666667,27.180958333333333,30.96870833333334,32.84191666666668,31.35083333333333,28.787916666666664,26.670249999999996,25.789624999999997,26.5455652173913,27.639434782608692,27.057434782608702,24.531391304347824
1912,Marrakesh,Morocco,31.35N,7.54W,9.197541666666666,11.509250000000002,14.909125000000003,17.067124999999997,20.696125000000002,24.807166666666664,28.038375000000002,27.593249999999998,23.90617391304348,19.211478260869566,13.974173913043478,10.278913043478259
1913,Marseille,France,42.59N,6.55E,10.788291666666666,10.386125000000002,12.028458333333335,13.508458333333332,17.210833333333333,20.462833333333332,23.103916666666667,23.884083333333336,20.930521739130434,17.863521739130437,14.31030434782609,11.600478260869565
1914,Martapura,Indonesia,4.02S,114.91E,26.627250000000004,26.936916666666672,27.35408333333333,27.575583333333327,27.84404166666666,27.342083333333324,26.79133333333333,26.94208333333334,27.32473913043478,27.371695652173912,27.258652173913045,26.678478260869564
1915,Marv Dasht,Iran,29.74N,53.54E,4.189125000000001,6.699541666666668,10.317708333333334,15.209375,21.299583333333334,26.0385,28.4515,27.1935,23.017826086956525,17.097739130434782,10.63091304347826,6.055434782608697
1916,Masaya,Nicaragua,12.05N,85.48W,25.963625000000004,26.583708333333334,27.733083333333337,28.859750000000005,28.55745833333334,27.411333333333346,27.046375,27.155916666666666,26.976583333333338,26.4215652173913,26.346869565217393,26.112130434782603
1917,Maseru,Lesotho,29.74S,27.69E,20.407999999999998,20.12108333333333,18.042291666666664,14.213291666666665,10.683958333333331,7.619416666666665,7.431916666666669,10.049333333333333,13.774782608695649,16.182434782608695,18.10195652173913,19.55482608695652
1918,Mashhad,Iran,36.17N,59.67E,1.2031250000000002,3.428458333333334,8.230958333333335,14.122666666666666,19.342541666666666,24.106708333333334,25.907541666666663,24.548083333333334,19.84104347826087,14.15708695652174,8.290043478260868,3.2351739130434787
1919,Masjed E Soleyman,Iran,31.35N,49.01E,11.911291666666669,14.367958333333334,18.71125,24.853041666666666,31.727124999999997,36.158208333333334,38.03587500000001,37.476125,33.47078260869564,27.483478260869564,19.480608695652172,13.797391304347824
1920,Matadi,Congo (Democratic Republic Of The),5.63S,12.91E,26.067291666666666,26.612833333333338,26.91779166666667,26.56554166666667,25.819166666666675,23.6465,22.325999999999997,22.697166666666664,24.15517391304348,25.41713043478261,26.084739130434787,25.89330434782609
1921,Matamoros,Mexico,26.52N,96.72W,17.46845833333333,18.18120833333333,19.670583333333333,21.719958333333334,24.87095833333333,27.498375,28.18741666666666,28.607083333333335,27.58154166666667,25.367217391304347,22.289260869565222,18.69469565217392
1922,Matanzas,Cuba,23.31N,81.26W,22.10308333333333,22.45504166666667,23.212374999999998,24.487499999999997,26.00729166666667,27.270708333333346,27.85625,28.060166666666664,27.664624999999997,26.617956521739124,24.823869565217393,23.17926086956522
1923,Mataró,Spain,40.99N,2.13E,10.906708333333334,11.124083333333333,12.949416666666666,14.461416666666667,18.021875,21.68883333333333,24.342958333333332,25.10316666666667,22.221695652173914,18.720304347826094,14.457086956521739,11.587434782608694
1924,Mataram,Indonesia,8.84S,115.95E,27.253041666666665,27.31779166666667,27.303124999999994,27.17716666666667,27.00370833333334,26.319249999999997,25.63654166666667,25.653333333333336,26.332434782608704,27.002260869565212,27.49226086956522,27.244869565217392
1925,Mathura,India,28.13N,77.27E,14.677916666666667,18.205791666666663,23.804458333333333,29.77616666666667,34.02466666666667,34.15262500000001,31.609125000000002,30.340208333333333,29.656173913043478,26.650478260869566,21.499608695652174,16.37926086956521
1926,Matola,Mozambique,26.52S,32.24E,25.473166666666668,25.642000000000007,24.76133333333333,22.105666666666668,19.54141666666666,17.29716666666667,16.97183333333333,18.757375000000003,20.96952173913044,22.253391304347826,23.900173913043478,24.93439130434783
1927,Matsubara,Japan,34.56N,136.22E,4.684041666666667,5.622375000000001,8.749875000000001,13.660250000000003,18.265250000000005,22.142208333333333,26.085291666666674,27.148583333333335,23.60782608695652,17.687130434782606,12.261043478260873,7.032000000000001
1928,Matsudo,Japan,36.17N,139.23E,1.9514166666666666,3.0727083333333334,6.385333333333334,11.762416666666667,16.584458333333334,20.402333333333328,24.20141666666667,25.26216666666667,21.38482608695652,15.272043478260867,9.66513043478261,4.430217391304347
1929,Matsumoto,Japan,36.17N,137.24E,0.29016666666666663,1.3079583333333333,5.022083333333334,10.865833333333335,16.17770833333333,20.492666666666665,24.565666666666672,25.61225,21.128000000000004,14.560913043478259,8.67004347826087,3.1156956521739123
1930,Matsusaka,Japan,34.56N,136.22E,4.684041666666667,5.622375000000001,8.749875000000001,13.660250000000003,18.265250000000005,22.142208333333333,26.085291666666674,27.148583333333335,23.60782608695652,17.687130434782606,12.261043478260873,7.032000000000001
1931,Maturín,Venezuela,10.45N,63.00W,25.8195,26.25129166666667,27.003249999999998,27.477000000000004,27.550124999999998,26.67891666666667,26.41245833333333,26.818,27.291478260869567,27.117739130434785,26.81282608695652,26.030043478260872
1932,Mau,India,26.52N,84.18E,15.718583333333335,19.305333333333333,24.513208333333335,29.237583333333337,31.398250000000004,31.260291666666664,29.611208333333337,29.46258333333333,28.979478260869566,26.3805652173913,21.994652173913046,17.38660869565218
1933,Mauá,Brazil,23.31S,46.31W,23.124458333333326,23.53170833333333,22.848000000000003,21.312249999999995,18.440125,17.361125,17.126916666666666,18.335000000000004,19.322652173913042,20.830478260869565,21.735130434782608,22.737391304347824
1934,Mawlamyine,Burma,16.87N,97.12E,25.014250000000008,26.433458333333334,28.469875000000002,29.694875,28.24858333333334,27.162250000000004,26.867874999999998,26.721666666666664,27.106913043478258,27.766478260869565,27.590260869565224,25.575130434782608
1935,Maxixe,Mozambique,23.31S,35.83E,26.893624999999997,27.321083333333334,27.042708333333326,25.535749999999997,24.52950000000001,23.37229166666667,22.390541666666664,22.55970833333333,23.16991304347826,23.6705652173913,24.87813043478261,25.822521739130433
1936,Maykop,Russia,44.20N,40.25E,-0.09016666666666655,0.677,4.772083333333334,10.181666666666667,15.000666666666667,19.04041666666667,21.956458333333334,21.752291666666665,17.086695652173916,11.623999999999999,5.646565217391305,1.496913043478261
1937,Maymyo,Burma,21.70N,96.06E,21.14979166666667,24.232874999999996,28.612125000000002,31.216875,30.58712499999999,29.651916666666665,29.067583333333328,28.791874999999994,28.39378260869565,27.459652173913042,25.03608695652174,21.60091304347826
1938,Mazatlán,Mexico,23.31N,105.73W,15.862833333333333,16.60833333333333,18.026625,20.1305,23.192833333333336,25.587833333333336,25.536041666666666,25.513375,24.682875,22.713478260869568,19.46773913043478,16.47173913043478
1939,Mazyr,Belarus,52.24N,28.91E,-3.817125000000001,-3.4139999999999993,1.2144583333333332,8.582,14.413125,17.699708333333337,19.824583333333333,18.513041666666666,12.956999999999999,7.172217391304347,1.7622173913043482,-3.1473478260869556
1940,Mbandaka,Congo (Democratic Republic Of The),0.80N,18.48E,25.39391666666667,26.328083333333336,26.642208333333325,26.243,26.27808333333333,25.477958333333337,24.823125,25.04179166666667,25.088043478260875,24.911304347826093,25.281869565217395,25.223478260869566
1941,Mbeya,Tanzania,8.84S,33.24E,21.46895833333333,21.536958333333335,21.60133333333333,20.77495833333333,19.642916666666665,17.959875,17.477999999999998,19.060416666666672,21.188521739130437,22.65213043478261,23.049347826086954,21.846913043478263
1942,Mbouda,Cameroon,5.63N,9.69E,23.504833333333337,24.836541666666665,25.418166666666675,24.899833333333333,24.27091666666667,23.390625000000004,22.680875,22.431708333333336,22.8434347826087,23.16539130434783,23.827478260869565,23.436956521739127
1943,Mbour,Senegal,13.66N,17.34W,23.10116666666666,23.250125000000008,23.394541666666665,23.312958333333338,25.285791666666665,27.73558333333334,28.5235,28.276208333333333,28.065565217391303,28.298,27.238173913043482,24.66760869565217
1944,Mbuji Mayi,Congo (Democratic Republic Of The),5.63S,24.22E,24.491791666666668,24.94504166666667,25.287958333333336,25.45866666666667,25.756750000000007,25.159166666666668,24.72825,25.349833333333333,25.4684347826087,24.969521739130435,24.738826086956518,24.341260869565218
1945,Mecca,Saudi Arabia,21.70N,40.67E,18.543291666666665,20.265708333333336,22.717416666666665,26.305374999999998,30.200874999999993,32.35158333333334,32.682166666666674,32.72174999999999,31.27621739130435,27.32908695652174,23.050173913043484,19.795739130434782
1946,Medan,Indonesia,4.02N,98.84E,26.34741666666667,26.718374999999998,27.2045,27.511458333333334,28.160291666666676,28.265124999999998,27.88608333333333,27.645625,27.153434782608695,26.727304347826088,26.68656521739131,26.254086956521736
1947,Medellín,Colombia,5.63N,75.87W,19.514750000000003,19.849166666666665,19.933124999999997,19.69604166666667,19.87975,19.926500000000008,19.989625,20.033374999999996,19.660913043478264,19.045173913043477,19.078956521739126,19.157304347826088
1948,Meiktila,Burma,20.09N,95.55E,22.83683333333333,25.522999999999996,29.25533333333333,31.573375000000002,30.365958333333335,28.73895833333334,27.975374999999996,27.96133333333334,28.09795652173913,27.77604347826087,26.04082608695652,23.209347826086958
1949,Meilu,China,21.70N,109.90E,14.102125,16.216874999999998,19.284999999999997,23.71825,26.963333333333335,28.478666666666665,28.80158333333333,28.543166666666668,27.261869565217392,24.367869565217394,20.405695652173915,16.186565217391305
1950,Mejicanos,El Salvador,13.66N,90.00W,24.946875000000002,25.40691666666666,26.22095833333333,27.012041666666665,27.024874999999998,26.60429166666667,26.592291666666668,26.589875000000003,26.108666666666668,25.637478260869557,25.614521739130435,25.12130434782609
1951,Melaka,Malaysia,2.41N,102.05E,26.85133333333333,27.394041666666663,27.67375,27.606291666666667,27.96179166666667,27.77795833333334,27.350208333333327,27.277833333333337,27.130521739130433,26.906869565217395,26.816869565217395,26.593217391304346
1952,Melbourne,Australia,37.78S,144.41E,19.681416666666667,19.804458333333336,17.644875000000003,14.264375000000001,11.529166666666669,9.348374999999999,8.694999999999999,9.506666666666666,11.223391304347825,13.135173913043475,15.734304347826088,17.54704347826087
1953,Memphis,United States,34.56N,89.51W,5.673958333333332,7.675833333333331,12.096708333333334,16.763208333333335,21.55183333333333,25.699916666666667,27.416,27.050375000000003,23.486208333333327,17.00791304347826,11.534217391304349,6.715217391304349
1954,Mendoza,Argentina,32.95S,67.98W,25.7255,24.12725,21.95929166666667,17.019374999999997,13.0235,9.895125,9.149,11.909958333333336,15.192826086956517,19.137260869565214,22.515130434782616,24.826217391304343
1955,Mentougou,China,39.38N,116.53E,-3.5756250000000005,0.4427916666666667,6.840041666666665,14.605708333333332,21.105249999999995,25.098333333333333,26.869124999999997,25.73070833333333,20.96652173913044,13.712391304347825,4.89895652173913,-1.841130434782609
1956,Mercedes,Argentina,32.95S,66.06W,24.920791666666663,23.502374999999997,21.972166666666666,17.8895,14.45616666666667,11.584291666666665,10.81975,13.416583333333335,16.133608695652168,19.329260869565218,22.15434782608696,24.103304347826082
1957,Mergui,Burma,12.05N,98.63E,26.297291666666666,27.271958333333345,28.20308333333333,28.79291666666666,27.94916666666666,27.160208333333333,26.591125,26.501583333333333,26.46713043478261,26.57717391304348,26.902521739130435,26.115608695652174
1958,Mersin,Turkey,36.17N,33.81E,9.792958333333333,10.108583333333335,12.736291666666665,16.005416666666665,20.204333333333334,24.1555,27.008333333333326,27.454375000000002,24.77282608695652,20.92804347826087,15.6664347826087,11.562913043478261
1959,Mesa,United States,32.95N,112.02W,11.439749999999998,13.04916666666667,16.542708333333334,20.121875,25.352916666666673,30.237166666666656,32.84375,32.265416666666674,29.32925,22.531782608695654,15.8935652173913,10.786913043478261
1960,Mesquite,United States,32.95N,96.70W,7.554750000000001,9.838499999999998,13.901875000000002,18.143250000000005,22.966916666666673,27.37608333333334,29.514041666666667,29.57133333333333,25.404833333333332,19.206652173913042,13.387565217391304,8.21391304347826
1961,Messina,Italy,37.78N,16.27E,11.476958333333334,11.016041666666665,12.382791666666668,14.241333333333335,18.321291666666667,22.386041666666667,25.20845833333334,26.15008333333334,23.107347826086958,19.797826086956526,16.125956521739127,12.75008695652174
1962,Metairie,United States,29.74N,90.46W,12.304708333333332,14.054249999999998,17.364500000000003,20.703583333333334,24.810875,27.71654166666666,28.55116666666667,28.547583333333336,26.493458333333333,21.39491304347826,16.54195652173913,12.96047826086956
1963,Metepec,Mexico,18.48N,99.72W,19.125291666666666,20.68404166666667,22.429625000000005,23.705291666666668,24.182041666666674,23.10245833333333,22.0215,21.995875,21.74354166666667,21.277782608695656,20.28508695652174,19.201130434782613
1964,Metro,Indonesia,5.63S,104.93E,26.324416666666668,26.536083333333337,26.864624999999993,26.94616666666667,27.199124999999995,26.736250000000002,26.26325,26.177000000000007,26.438521739130437,26.59282608695652,26.73552173913043,26.36934782608695
1965,Metz,France,49.03N,7.35E,1.489375,2.5468333333333333,6.280916666666667,9.829541666666664,14.252041666666665,17.146,19.146583333333332,19.023291666666665,14.688608695652173,10.040652173913044,5.334826086956523,1.9273043478260865
1966,Mexicali,Mexico,32.95N,115.85W,11.441083333333333,12.592625,15.488124999999997,18.048916666666667,22.345958333333332,26.441416666666665,29.75266666666667,29.87216666666666,27.18925,21.094521739130435,15.303260869565218,10.791608695652174
1967,Mexico,Mexico,20.09N,98.96W,12.854208333333334,14.462249999999997,16.550708333333336,18.233625000000004,19.20883333333333,18.73495833333333,17.773958333333336,17.807291666666668,17.213874999999998,15.91691304347826,14.367695652173916,12.945826086956522
1968,Meycauayan,Philippines,15.27N,120.83E,25.356999999999996,26.359625000000005,27.78566666666667,29.042708333333334,28.941458333333333,27.934750000000005,26.98329166666667,26.808291666666662,26.843913043478263,26.72026086956522,26.461913043478265,25.53
1969,Mezhdurechensk,Russia,53.84N,88.64E,-17.967874999999996,-14.210000000000003,-7.043833333333335,0.92925,8.499,14.181916666666671,16.776916666666665,14.060875000000001,7.559956521739132,0.6706956521739131,-8.682521739130435,-15.881000000000004
1970,Miami,United States,26.52N,80.60W,18.025583333333334,19.316125000000003,21.097624999999997,23.166916666666662,25.777833333333323,27.728375,28.551708333333327,28.64866666666667,27.694125000000003,25.071478260869572,21.550391304347823,18.936652173913043
1971,Miandoab,Iran,36.17N,45.75E,0.09295833333333332,2.3308749999999994,7.090875,12.386125,17.688583333333337,23.522166666666667,27.238958333333333,27.044874999999994,22.31847826086957,16.146478260869564,8.49104347826087,2.9046521739130435
1972,Mianyang,China,31.35N,105.55E,6.069,8.791916666666665,12.919541666666667,17.910999999999998,22.024375000000003,24.89454166666667,27.184583333333336,26.651458333333338,22.586478260869566,17.285913043478256,12.754695652173911,7.558782608695654
1973,Miass,Russia,55.45N,59.53E,-12.955416666666665,-11.765041666666667,-4.815375,4.060083333333334,11.266791666666668,16.18145833333333,17.816166666666664,15.419416666666663,9.944173913043478,3.5782173913043476,-5.373043478260869,-11.536956521739132
1974,Middelburg,South Africa,26.52S,28.66E,20.009750000000007,19.99629166666667,18.653458333333337,15.482333333333331,12.084583333333335,9.24025,9.049291666666667,12.056583333333334,16.1165652173913,17.883434782608703,18.828217391304353,19.572956521739126
1975,Middlesbrough,United Kingdom,53.84N,1.36W,3.79825,4.315375000000001,6.148041666666667,8.204666666666666,11.441708333333333,14.240416666666663,16.312375,16.10641666666667,13.463086956521739,9.772173913043476,6.444739130434782,3.5342608695652173
1976,Midrand,South Africa,26.52S,28.66E,20.009750000000007,19.99629166666667,18.653458333333337,15.482333333333331,12.084583333333335,9.24025,9.049291666666667,12.056583333333334,16.1165652173913,17.883434782608703,18.828217391304353,19.572956521739126
1977,Milagro,Ecuador,2.41S,79.55W,22.5265,22.63766666666667,23.003249999999998,22.980416666666667,22.62625,21.507083333333338,20.733874999999994,20.61129166666667,20.953695652173913,21.056000000000004,21.565043478260872,22.163565217391298
1978,Milan,Italy,45.81N,8.08E,-1.323375,-0.29000000000000004,3.697875,6.765625000000001,11.696708333333332,15.215208333333335,17.428291666666663,17.301,13.026739130434787,8.370391304347825,3.1045217391304347,-0.8161739130434783
1979,Milwaukee,United States,42.59N,87.27W,0.22124999999999995,1.258916666666667,4.638125,8.126791666666668,12.510125,18.250375000000002,22.456083333333336,22.93683333333333,19.279291666666662,13.23395652173913,7.860695652173911,2.509391304347826
1980,Minatitlán,Mexico,18.48N,94.65W,22.58033333333334,22.92925,24.36804166666667,26.16395833333333,27.90362500000001,28.098750000000006,27.917958333333335,27.949874999999995,27.644333333333332,26.408217391304348,24.973521739130437,23.32321739130435
1981,Mingaora,Pakistan,34.56N,72.00E,7.280791666666668,9.333874999999999,13.936791666666664,19.005,25.02433333333333,28.94545833333333,29.276125000000008,27.958541666666665,25.334173913043475,20.204043478260868,14.57304347826087,9.295347826086955
1982,Mingshui,China,36.17N,117.35E,-0.95375,2.5166249999999994,7.992333333333334,14.993375,20.86145833333333,25.145666666666667,26.834333333333337,25.524791666666662,21.235695652173913,15.212086956521741,7.723739130434785,1.115304347826087
1983,Minna,Nigeria,8.84N,7.30E,26.137833333333333,28.72616666666666,30.203833333333336,29.344250000000006,27.406874999999996,26.032166666666665,25.26275,24.90908333333333,25.34065217391304,25.862000000000002,26.356260869565215,25.753173913043476
1984,Minneapolis,United States,45.81N,93.46W,-11.056,-8.112458333333333,-1.365291666666667,6.4013333333333335,13.422874999999998,18.677833333333332,21.18279166666667,19.987083333333334,15.126333333333333,7.738782608695651,-0.2246521739130435,-7.943
1985,Minsk,Belarus,53.84N,28.64E,-4.505666666666666,-4.401166666666667,0.08804166666666673,7.381708333333335,13.135249999999997,16.601333333333333,18.90716666666667,17.568125000000006,12.032043478260869,6.251086956521738,0.897913043478261,-3.7723478260869543
1986,Miramar,United States,26.52N,80.60W,18.025583333333334,19.316125000000003,21.097624999999997,23.166916666666662,25.777833333333323,27.728375,28.551708333333327,28.64866666666667,27.694125000000003,25.071478260869572,21.550391304347823,18.936652173913043
1987,Miri,Malaysia,4.02N,113.30E,25.937708333333333,26.12129166666666,26.744083333333332,27.348124999999996,27.99204166666667,27.95454166666666,27.675416666666667,27.561208333333337,27.22530434782609,26.76339130434783,26.761739130434783,26.334478260869563
1988,Mirpur Khas,Pakistan,24.92N,69.16E,17.698916666666666,20.969083333333334,26.389958333333336,30.703625,33.69125000000001,33.706833333333336,31.781124999999992,30.452458333333336,30.38173913043478,29.172652173913043,24.597086956521736,19.362043478260873
1989,Mirzapur,India,24.92N,83.35E,15.940708333333333,19.837958333333333,25.342500000000005,30.727583333333328,33.771125000000005,32.92733333333334,29.92566666666666,29.209208333333333,28.828173913043468,26.53804347826087,21.91604347826087,17.208
1990,Misato,Japan,36.17N,139.23E,1.9514166666666666,3.0727083333333334,6.385333333333334,11.762416666666667,16.584458333333334,20.402333333333328,24.20141666666667,25.26216666666667,21.38482608695652,15.272043478260867,9.66513043478261,4.430217391304347
1991,Mishima,Japan,34.56N,138.16E,7.019166666666667,7.719791666666667,10.388625,14.6105,18.55720833333333,21.718166666666665,25.255250000000004,26.596249999999998,24.126217391304348,19.297478260869568,14.51391304347826,9.470434782608693
1992,Miskolc,Hungary,47.42N,20.13E,-0.6212916666666667,0.8352083333333332,5.656375,11.343166666666667,16.626083333333337,19.941791666666667,21.847958333333327,21.523500000000002,16.13156521739131,10.501521739130435,5.178434782608696,-0.14469565217391298
1993,Misratah,Libya,32.95N,14.36E,14.296583333333333,14.347375,16.134125,18.08295833333333,21.378333333333334,24.502750000000002,26.4105,27.48466666666667,26.719086956521743,24.187,19.87782608695652,15.667347826086957
1994,Mitaka,Japan,36.17N,139.23E,1.9514166666666666,3.0727083333333334,6.385333333333334,11.762416666666667,16.584458333333334,20.402333333333328,24.20141666666667,25.26216666666667,21.38482608695652,15.272043478260867,9.66513043478261,4.430217391304347
1995,Mixco,Guatemala,15.27N,90.83W,17.618291666666668,18.583791666666666,19.859125,21.198791666666665,21.60804166666667,21.098583333333337,20.76358333333334,20.843875,20.676666666666666,19.75686956521739,18.663173913043476,17.627173913043475
1996,Miyakonojo,Japan,31.35N,131.94E,10.346833333333334,11.267625,13.451833333333333,16.880875000000003,20.391000000000002,23.105374999999995,26.519750000000002,27.155625,25.403695652173916,21.470478260869562,17.26856521739131,12.478521739130436
1997,Mobile,United States,31.35N,88.59W,9.716583333333336,11.459999999999999,15.233458333333337,18.75166666666667,23.173666666666662,26.615333333333325,27.825625000000006,27.67037500000001,25.06908333333334,19.144826086956524,13.993217391304345,10.315913043478261
1998,Modakeke,Nigeria,7.23N,4.05E,27.493249999999993,29.06391666666666,29.31983333333333,28.288125000000008,27.387750000000008,26.115791666666667,25.070208333333337,24.74858333333333,25.42291304347826,26.151652173913046,27.354086956521733,27.389478260869563
1999,Modena,Italy,44.20N,11.18E,3.772333333333334,4.679500000000001,8.268749999999999,11.141583333333335,16.400583333333337,20.467750000000002,23.161624999999997,23.188208333333336,18.369304347826088,13.570043478260867,8.58486956521739,4.364217391304348
2000,Modesto,United States,37.78N,120.00W,4.571625000000001,5.7746249999999995,8.315125,10.35,14.821541666666667,18.999333333333336,22.975916666666667,22.359458333333336,19.642333333333333,14.027521739130433,8.339478260869566,4.248434782608695
2001,Moers,Germany,50.63N,6.34E,1.9999583333333337,2.683375,5.917708333333336,9.249791666666665,13.532375000000002,16.215458333333338,18.352833333333336,18.120291666666663,14.334260869565218,9.984,5.707869565217392,2.2731739130434785
2002,Moga,India,31.35N,75.39E,12.620499999999998,15.858125,20.984166666666667,26.857041666666664,32.077958333333335,33.14566666666666,31.422666666666668,30.43841666666667,29.21252173913043,25.23391304347826,19.78182608695652,14.460086956521737
2003,Mogadishu,Somalia,2.41N,45.80E,27.183583333333335,27.880958333333336,29.338541666666668,29.33454166666667,28.900458333333336,27.490499999999987,26.44633333333333,26.459291666666658,27.24308695652174,27.337652173913042,27.877739130434787,27.523521739130437
2004,Moji Das Cruzes,Brazil,23.31S,46.31W,23.124458333333326,23.53170833333333,22.848000000000003,21.312249999999995,18.440125,17.361125,17.126916666666666,18.335000000000004,19.322652173913042,20.830478260869565,21.735130434782608,22.737391304347824
2005,Mojokerto,Indonesia,7.23S,112.70E,27.006666666666664,26.993583333333333,27.26825,27.481958333333335,27.79308333333333,27.35683333333333,26.920125000000002,27.027750000000008,27.80913043478261,28.48160869565217,28.422130434782613,27.413956521739134
2006,Mokolo,Cameroon,10.45N,13.91E,24.13766666666667,27.180958333333333,30.96870833333334,32.84191666666668,31.35083333333333,28.787916666666664,26.670249999999996,25.789624999999997,26.5455652173913,27.639434782608692,27.057434782608702,24.531391304347824
2007,Mombasa,Kenya,4.02S,39.38E,27.434416666666667,27.95612500000001,28.32525,27.2235,26.189583333333335,25.09845833333333,24.391166666666663,24.50412499999999,25.220652173913034,25.96295652173913,26.946304347826093,27.210913043478257
2008,Monclova,Mexico,26.52N,102.09W,12.306750000000001,14.855875000000003,18.557333333333336,22.430958333333336,25.880708333333335,27.793875000000003,27.20554166666666,27.034499999999998,24.340333333333334,20.627391304347825,16.170173913043474,12.533826086956525
2009,Monrovia,Liberia,7.23N,10.54W,26.008166666666664,27.453708333333328,28.13008333333333,27.72283333333334,27.343083333333336,26.109624999999998,25.115624999999998,24.98320833333334,25.49630434782609,26.101913043478262,26.540913043478266,25.964565217391307
2010,Montalban,Philippines,15.27N,120.83E,25.356999999999996,26.359625000000005,27.78566666666667,29.042708333333334,28.941458333333333,27.934750000000005,26.98329166666667,26.808291666666662,26.843913043478263,26.72026086956522,26.461913043478265,25.53
2011,Montería,Colombia,8.84N,75.41W,28.334625000000003,28.857083333333335,29.218333333333334,29.026208333333333,28.76170833333333,28.608916666666673,28.573958333333337,28.60379166666667,28.186608695652172,27.65195652173913,27.927956521739134,28.071782608695656
2012,Monterrey,Mexico,26.52N,100.30W,14.040583333333332,16.522541666666665,20.169999999999998,23.918166666666668,27.381291666666666,29.59358333333334,29.600458333333332,29.79483333333333,26.852750000000004,22.71673913043478,17.977434782608697,14.16913043478261
2013,Montes Claros,Brazil,16.87S,43.53W,24.04483333333334,24.37666666666666,24.171291666666672,23.301666666666662,21.768624999999997,20.572791666666667,20.296500000000005,21.333125,23.10030434782609,24.12852173913043,23.82152173913044,23.836869565217388
2014,Montevideo,Uruguay,34.56S,56.43W,23.898708333333335,23.137583333333335,21.513499999999997,17.414083333333334,13.836875,10.742125000000001,9.847958333333333,11.78,13.439434782608696,16.549130434782608,19.646043478260875,22.169173913043483
2015,Montgomery,United States,32.95N,87.13W,7.714666666666665,9.541541666666667,13.574958333333333,17.459333333333337,22.13433333333333,25.950125,27.54729166666667,27.239291666666663,24.196416666666664,17.919565217391302,12.529086956521738,8.445782608695653
